propertyCode,nom_comar,municipality,price_true,price_pred,abs_error,idealista_url,undervaluation_pct,y_pred_log,y_true_log,res_log,res_zscore,priority_score
103163018,Garraf,Sant Pere de Ribes,115000.99999999971,236992.53951125243,121991.53951125272,https://www.idealista.com/inmueble/103163018/,51.47484379163782,12.375783940766324,11.652696102959752,0.7230878378065722,3.062530598660823,127.90830861397116
106781787,Maresme,Sant Iscle de Vallalta,287001.0000000001,590748.442798083,303747.44279808283,https://www.idealista.com/inmueble/106781787/,51.417392039051606,13.289145559071212,12.567240979056246,0.7219045800149662,3.0575190869143527,127.7177470347667
108105451,Barcelonès,Barcelona,280001.0,567779.9426788992,287778.94267889915,https://www.idealista.com/inmueble/108105451/,50.68494341682812,13.249489197773794,12.54254845357358,0.7069407442002138,2.9941419940358047,125.30372021285382
108907553,Garraf,Vilanova i la Geltrú,115000.99999999971,232148.07322627824,117147.07322627853,https://www.idealista.com/inmueble/108907553/,50.462220770660245,12.35513069372066,11.652696102959752,0.7024345907609089,2.975056853796143,124.57526015334645
108885383,Barcelonès,Hospitalet de Llobregat,109001.0,219482.41318014648,110481.41318014648,https://www.idealista.com/inmueble/108885383/,50.3372509803169,12.299027386101288,11.599112335481124,0.6999150506201648,2.9643857176323967,124.16764721519374
108779877,Barcelonès,Hospitalet de Llobregat,98001.00000000003,193292.08501061925,95291.08501061922,https://www.idealista.com/inmueble/108779877/,49.299010358020624,12.17195771769807,11.49273296168228,0.67922475601579,2.8767550633630394,120.81195915150562
108062350,Barcelonès,Barcelona,289900.9999999999,566278.7945859019,276377.794585902,https://www.idealista.com/inmueble/108062350/,48.805958695311304,13.246841805852325,12.57729476436913,0.6695470414831952,2.835766548093468,119.23716752952194
108911729,Garraf,Olivella,90001.00000000001,175522.72768647678,85521.72768647676,https://www.idealista.com/inmueble/108911729/,48.72401928440736,12.075523815990381,11.407576060361786,0.667947755628596,2.8289930115884525,118.97660384673873
108801426,Maresme,Pineda de Mar,98001.00000000003,191039.32584180622,93038.32584180619,https://www.idealista.com/inmueble/108801426/,48.70113806769208,12.16023458029513,11.49273296168228,0.6675016186128495,2.827103464855011,118.90390059303479
108866138,Barcelonès,Barcelona,123001.00000000009,238872.53742063732,115871.53742063724,https://www.idealista.com/inmueble/108866138/,48.5076847559901,12.38368537241832,11.719947764402807,0.6637376080155128,2.811161559839716,118.29022612438455
108823314,Barcelonès,Sant Adriá de Besós,112900.99999999988,218355.7444139688,105454.7444139689,https://www.idealista.com/inmueble/108823314/,48.29492564850641,12.293880866852371,11.634266607494451,0.6596142593579195,2.793697732110111,117.61737991725781
108864615,Barcelonès,Barcelona,115000.99999999971,221617.0834799519,106616.08347995218,https://www.idealista.com/inmueble/108864615/,48.108242291527574,12.308706322399896,11.652696102959752,0.6560102194401445,2.778433359028602,117.02877037492736
108411702,Barcelonès,Barcelona,103001.00000000001,197746.77258816332,94745.77258816331,https://www.idealista.com/inmueble/108411702/,47.912677080948015,12.194742564830033,11.542493975902508,0.6522485889275256,2.7625015345068444,116.41391999186894
102818653,Baix Llobregat,Sant Feliu de Llobregat,122001.00000000003,234094.40747437274,112093.40747437271,https://www.idealista.com/inmueble/102818653/,47.88384681365958,12.363479763720653,11.711784520403112,0.6516952433175405,2.760157921775984,116.3234304228412
